area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Belize",eez,Reconstructed domestic catch,2,1969,"Centropomus undecimalis","Common snook","Large benthopelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,18.9342850764,26862.278515015863
"Belize",eez,Reconstructed domestic catch,1,1969,"Pogonias cromis","Black drum","Large demersals (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,6992.08996234026
"Belize",eez,Reconstructed domestic catch,2,1969,"Pogonias cromis","Black drum","Large demersals (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,419.1069999999999
"Belize",eez,Reconstructed domestic catch,2,1969,"Pogonias cromis","Black drum","Large demersals (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,7812.082508665511
"Belize",eez,Reconstructed domestic catch,1,1969,"Mugil cephalus","Flathead grey mullet","Large benthopelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,13499.681343785307
"Belize",eez,Reconstructed domestic catch,2,1969,"Mugil cephalus","Flathead grey mullet","Large benthopelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,809.1730769230767
"Belize",eez,Reconstructed domestic catch,2,1969,"Mugil cephalus","Flathead grey mullet","Large benthopelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,15082.847198242504
"Belize",eez,Reconstructed domestic catch,2,1969,"Carcharhinus leucas","Bull shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,11.0956015147,2.5100702310264587
"Belize",eez,Reconstructed domestic catch,2,1969,"Carcharhinus leucas","Bull shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.1361442831,0.03079884509045074
"Belize",eez,Reconstructed domestic catch,2,1969,"Carcharhinus leucas","Bull shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,103.2436523194,23.35599542639536
"Belize",eez,Reconstructed domestic catch,2,1969,"Carcharhinus limbatus","Blacktip shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,4.9211007483,1968.1204277720926
"Belize",eez,Reconstructed domestic catch,2,1969,"Carcharhinus limbatus","Blacktip shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.0603824617,24.149059825117426
"Belize",eez,Reconstructed domestic catch,2,1969,"Carcharhinus limbatus","Blacktip shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,45.7904345263,18313.19743226563
"Belize",eez,Reconstructed domestic catch,2,1969,"Negaprion brevirostris","Lemon shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,13.5873147947,3.07375083186993
"Belize",eez,Reconstructed domestic catch,2,1969,"Negaprion brevirostris","Lemon shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.1667178864,0.03771526969533951
"Belize",eez,Reconstructed domestic catch,2,1969,"Negaprion brevirostris","Lemon shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,126.4288378387,28.60099669070804
"Belize",eez,Reconstructed domestic catch,2,1969,"Sphyrna lewini","Scalloped hammerhead","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,99.9123259616,39958.43608344541
"Belize",eez,Reconstructed domestic catch,1,1969,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.1740169969230769
"Belize",eez,Reconstructed domestic catch,2,1969,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,3.2436469395005796
"Belize",eez,Reconstructed domestic catch,1,1969,"Selene vomer","Lookdown","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,10675.668768127925
"Belize",eez,Reconstructed domestic catch,2,1969,"Selene vomer","Lookdown","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,639.9013076923076
"Belize",eez,Reconstructed domestic catch,2,1969,"Selene vomer","Lookdown","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,11927.650488050222
"Belize",eez,Reconstructed domestic catch,1,1969,"Trachinotus goodei","Great pompano","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.9375099611,0.21208546842148307
"Belize",eez,Reconstructed domestic catch,2,1969,"Trachinotus goodei","Great pompano","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.0561944983,0.012712437181510817
"Belize",eez,Reconstructed domestic catch,2,1969,"Trachinotus goodei","Great pompano","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.0474557977,0.2369576460144767
"Belize",eez,Reconstructed domestic catch,1,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,0.0268172635,0.0060666575671840675
"Belize",eez,Reconstructed domestic catch,2,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.6160620704,0.1393668528305533
"Belize",eez,Reconstructed domestic catch,2,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.1263514353,0.028583486525339628
"Belize",eez,Reconstructed domestic catch,2,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,0.4998691872,0.11308145525286363
"Belize",eez,Reconstructed domestic catch,2,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,11.4832911986,2.597774203927205
"Belize",eez,Reconstructed domestic catch,2,1969,"Chaetodipterus faber","Atlantic spadefish","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,2.3551690562,0.532791280320497
"Belize",eez,Reconstructed domestic catch,1,1969,"Gerres cinereus","Yellow fin mojarra","Small reef assoc. fish (<30 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Gerres cinereus","Yellow fin mojarra","Small reef assoc. fish (<30 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.1740169969230769
"Belize",eez,Reconstructed domestic catch,2,1969,"Gerres cinereus","Yellow fin mojarra","Small reef assoc. fish (<30 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,3.2436469395005796
"Belize",eez,Reconstructed domestic catch,1,1969,"Lachnolaimus maximus","Hogfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Lachnolaimus maximus","Hogfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.1740169969230769
"Belize",eez,Reconstructed domestic catch,2,1969,"Lachnolaimus maximus","Hogfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,3.2436469395005796
"Belize",eez,Reconstructed domestic catch,1,1969,"Megalops atlanticus","Tarpon","Large pelagics (>=90 cm)","Other fishes & inverts","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.4787894908,116.68842015439512
"Belize",eez,Reconstructed domestic catch,2,1969,"Megalops atlanticus","Tarpon","Large pelagics (>=90 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.0286987193,6.994322723113199
"Belize",eez,Reconstructed domestic catch,2,1969,"Megalops atlanticus","Tarpon","Large pelagics (>=90 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.5349391994,130.3729744556742
"Belize",eez,Reconstructed domestic catch,1,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,0.0268172635,0.0060666575671840675
"Belize",eez,Reconstructed domestic catch,2,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.6160620704,0.1393668528305533
"Belize",eez,Reconstructed domestic catch,2,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.1263514353,0.028583486525339628
"Belize",eez,Reconstructed domestic catch,2,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,0.4998691872,0.11308145525286363
"Belize",eez,Reconstructed domestic catch,2,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,11.4832911986,2.597774203927205
"Belize",eez,Reconstructed domestic catch,2,1969,"Mulloidichthys martinicus","Yellow goatfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,2.3551690562,0.532791280320497
"Belize",eez,Reconstructed domestic catch,1,1969,"Haemulon sciurus","Bluestriped grunt","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,54.0833305320,12.23484439161332
"Belize",eez,Reconstructed domestic catch,2,1969,"Haemulon sciurus","Bluestriped grunt","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,3.2417635544,0.7333585460218609
"Belize",eez,Reconstructed domestic catch,2,1969,"Haemulon sciurus","Bluestriped grunt","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,60.4259159615,13.669677361527558
"Belize",eez,Reconstructed domestic catch,1,1969,"Mycteroperca bonaci","Black grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.3343244182,2627.0825330438074
"Belize",eez,Reconstructed domestic catch,2,1969,"Mycteroperca bonaci","Black grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.1998599434,157.4677507163938
"Belize",eez,Reconstructed domestic catch,2,1969,"Mycteroperca bonaci","Black grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,3.7253550235,2935.1718321346066
"Belize",eez,Reconstructed domestic catch,1,1969,"Archosargus rhomboidalis","Western Atlantic seabream","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Archosargus rhomboidalis","Western Atlantic seabream","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.1740169969230769
"Belize",eez,Reconstructed domestic catch,2,1969,"Archosargus rhomboidalis","Western Atlantic seabream","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,3.2436469395005796
"Belize",eez,Reconstructed domestic catch,1,1969,"Calamus calamus","Saucereye porgy","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.8333116370,2.903178657150661
"Belize",eez,Reconstructed domestic catch,2,1969,"Calamus calamus","Saucereye porgy","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7692307692,0.1740169969230769
"Belize",eez,Reconstructed domestic catch,2,1969,"Calamus calamus","Saucereye porgy","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.3383294420,3.2436469395005796
"Belize",eez,Reconstructed domestic catch,1,1969,"Sphyraena barracuda","Great barracuda","Large pelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,72.4083998411,95284.45801126726
"Belize",eez,Reconstructed domestic catch,2,1969,"Sphyraena barracuda","Great barracuda","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,4.3401711642,5711.365780305584
